"id_fatura","id_processamento","id_cliente","fl_ativa","dt_vencimento","vl_minimo_pagamento","vl_fatura"
1553354,2360,24618,N,2022-09-10,143.98,655.98
1526120,2354,24618,N,2022-08-10,33.46,143.36
1886748,2431,24624,S,2023-09-05,0.00,0.00
1857244,2425,24624,N,2023-08-05,0.00,0.00
1741060,2401,24624,N,2023-04-05,0.00,0.00
1655975,2383,24624,N,2023-01-05,0.00,0.00
1600166,2371,24624,N,2022-11-05,0.00,0.00
1517957,2353,24624,N,2022-08-05,0.00,0.00
1627976,2377,24624,N,2022-12-05,0.00,0.00
1487976,2345,24473,N,2022-06-25,397.32,651.09
1357571,2315,24473,N,2022-01-25,140.91,648.64
1874005,2427,24476,S,2023-08-15,92.75,463.75
1874006,2427,24477,S,2023-08-15,44.93,224.64
1874017,2427,24564,S,2023-08-15,0.00,0.00
1874020,2427,24605,S,2023-08-15,222.01,1082.08
1757515,2403,24476,N,2023-04-15,0.00,0.00
1757516,2403,24477,N,2023-04-15,46.36,231.82
1757527,2403,24564,N,2023-04-15,0.00,0.00
1757530,2403,24605,N,2023-04-15,223.51,1093.58
1700435,2391,24476,N,2023-02-15,0.00,0.00
1588503,2367,24476,N,2022-10-15,0.00,0.00
1561008,2361,24477,N,2022-09-15,155.16,775.79
1588504,2367,24477,N,2022-10-15,169.55,847.76
1588515,2367,24564,N,2022-10-15,0.00,0.00
1561007,2361,24476,N,2022-09-15,0.00,0.00
1533716,2355,24521,N,2022-08-15,335.55,1677.73
1349722,2313,24476,N,2022-01-15,319.53,1597.67
1349723,2313,24477,N,2022-01-15,701.23,3506.15
1299119,2301,24476,N,2021-11-15,108.72,543.60
1299127,2301,24521,N,2021-11-15,400.16,2000.80
1179744,2271,24476,N,2021-06-15,152.16,760.80
1179745,2271,24477,N,2021-06-15,369.60,1848.00
1179752,2271,24521,N,2021-06-15,335.26,1676.32
1069224,2241,24476,N,2021-01-15,352.88,1764.38
1069225,2241,24477,N,2021-01-15,762.59,3812.96
1069232,2241,24521,N,2021-01-15,319.50,1597.49
1112871,2253,24476,N,2021-03-15,149.88,749.40
1112872,2253,24477,N,2021-03-15,488.97,2277.64
1112879,2253,24521,N,2021-03-15,290.46,1323.44
1135020,2259,24476,N,2021-04-15,149.88,749.40
1090944,2247,24476,N,2021-02-15,260.23,1301.17
1090945,2247,24477,N,2021-02-15,418.00,2090.00
1090952,2247,24521,N,2021-02-15,322.18,1610.88
1004598,2223,24476,N,2020-10-15,79.98,399.92
1047581,2235,24476,N,2020-12-15,125.80,629.00
1047582,2235,24477,N,2020-12-15,464.48,2322.40
1026035,2229,24521,N,2020-11-15,259.67,1298.36
962012,2210,24476,N,2020-08-15,90.51,452.53
983235,2216,24476,N,2020-09-15,39.99,199.96
983236,2216,24477,N,2020-09-15,357.39,1786.96
983243,2216,24521,N,2020-09-15,160.95,804.76
856689,2180,24476,N,2020-03-15,34.20,170.98
856690,2180,24477,N,2020-03-15,217.77,1088.86
856697,2180,24521,N,2020-03-15,244.23,1221.13
877655,2186,24476,N,2020-04-15,34.20,170.98
877656,2186,24477,N,2020-04-15,269.91,1349.56
877663,2186,24521,N,2020-04-15,0.00,0.00
940833,2204,24476,N,2020-07-15,59.99,299.94
835848,2174,24476,N,2020-02-15,34.20,170.98
835849,2174,24477,N,2020-02-15,244.68,1223.41
835856,2174,24521,N,2020-02-15,202.14,1010.72
774039,2156,24476,N,2019-11-15,17.10,85.49
774040,2156,24477,N,2019-11-15,281.39,1406.96
774047,2156,24521,N,2019-11-15,214.74,1073.72
898664,2192,24476,N,2020-05-15,94.90,474.51
898665,2192,24477,N,2020-05-15,283.14,1415.68
898672,2192,24521,N,2020-05-15,481.59,1160.59
919724,2198,24476,N,2020-06-15,84.25,421.25
919725,2198,24477,N,2020-06-15,343.88,1719.40
753619,2150,24476,N,2019-10-15,46.61,233.04
753620,2150,24477,N,2019-10-15,222.27,1111.37
753627,2150,24521,N,2019-10-15,240.01,1200.04
693668,2132,24476,N,2019-07-15,16.90,80.49
693669,2132,24477,N,2019-07-15,265.07,1325.36
693676,2132,24521,N,2019-07-15,124.42,622.08
794487,2162,24476,N,2019-12-15,59.52,297.60
794488,2162,24477,N,2019-12-15,205.18,1025.88
815104,2168,24476,N,2020-01-15,17.06,85.29
815105,2168,24477,N,2020-01-15,309.16,1545.80
815112,2168,24521,N,2020-01-15,213.30,1066.50
733493,2144,24476,N,2019-09-15,16.90,84.49
733494,2144,24477,N,2019-09-15,261.42,1307.10
713527,2138,24476,N,2019-08-15,58.93,294.66
713528,2138,24477,N,2019-08-15,219.67,1098.37
713535,2138,24521,N,2019-08-15,145.15,725.76
654496,2120,24476,N,2019-05-15,83.03,83.98
654497,2120,24477,N,2019-05-15,487.08,1259.70
654504,2120,24521,N,2019-05-15,0.00,0.00
635213,2114,24476,N,2019-04-15,0.00,0.00
635212,2114,24477,N,2019-04-15,0.00,0.00
674033,2126,24476,N,2019-06-15,69.54,347.72
674034,2126,24477,N,2019-06-15,218.35,1091.74
674041,2126,24521,N,2019-06-15,182.82,914.08
596854,2097,24476,N,2019-01-20,0.00,0.00
598816,2103,24476,N,2019-02-20,0.00,0.00
598817,2103,24477,N,2019-02-20,0.00,0.00
1644130,2379,24477,N,2022-12-15,139.16,695.82
1453390,2337,24477,N,2022-05-15,42.60,213.00
1479738,2343,24477,N,2022-06-15,127.19,635.95
1479749,2343,24564,N,2022-06-15,39.31,172.61
1400992,2325,24477,N,2022-03-15,442.61,2213.03
1250270,2289,24477,N,2021-09-15,340.70,1703.52
1226265,2283,24521,N,2021-08-15,373.98,1869.90
1250277,2289,24521,N,2021-09-15,369.58,1847.90
1157318,2265,24477,N,2021-05-15,476.63,2219.89
1026028,2229,24477,N,2020-11-15,453.43,2267.17
962013,2210,24477,N,2020-08-15,315.14,1575.68
962020,2210,24521,N,2020-08-15,250.99,1254.96
940834,2204,24477,N,2020-07-15,362.49,1812.47
940841,2204,24521,N,2020-07-15,253.08,1265.40
596856,2097,24477,N,2019-01-20,0.00,0.00
1836290,2420,24480,N,2023-07-10,0.00,0.00
1836295,2420,24522,N,2023-07-10,0.00,0.00
1836302,2420,24588,N,2023-07-10,78.06,322.36
1836304,2420,24618,N,2023-07-10,0.00,0.00
1778141,2408,24480,N,2023-05-10,611.72,878.62
1749374,2402,24522,N,2023-04-10,0.00,0.00
1778146,2408,24522,N,2023-05-10,0.00,0.00
1778153,2408,24588,N,2023-05-10,82.51,344.65
1778155,2408,24618,N,2023-05-10,0.00,0.00
1807181,2414,24480,N,2023-06-10,0.00,0.00
1807186,2414,24522,N,2023-06-10,0.00,0.00
1807193,2414,24588,N,2023-06-10,66.99,306.99
1807195,2414,24618,N,2023-06-10,0.00,0.00
1720793,2396,24480,N,2023-03-10,123.91,563.60
1720798,2396,24522,N,2023-03-10,1099.74,1561.85
1720805,2396,24588,N,2023-03-10,76.24,317.28
1720807,2396,24618,N,2023-03-10,0.00,0.00
1664227,2384,24480,N,2023-01-10,131.70,634.55
1664232,2384,24522,N,2023-01-10,235.39,1099.70
1664239,2384,24588,N,2023-01-10,65.19,301.98
1664241,2384,24618,N,2023-01-10,457.52,808.04
1692421,2390,24480,N,2023-02-10,97.51,412.85
1692426,2390,24522,N,2023-02-10,744.07,1330.68
1692433,2390,24588,N,2023-02-10,64.52,298.63
1692435,2390,24618,N,2023-02-10,679.78,968.53
1636242,2378,24480,N,2022-12-10,100.99,480.97
1636255,2378,24588,N,2022-12-10,62.67,289.39
1636257,2378,24618,N,2022-12-10,147.83,662.72
1526105,2354,24480,N,2022-08-10,91.61,434.09
1553339,2360,24480,N,2022-09-10,96.96,460.85
1553344,2360,24522,N,2022-09-10,116.95,560.77
1553352,2360,24588,N,2022-09-10,65.70,304.55
1498989,2348,24480,N,2022-07-10,85.96,405.85
1472416,2342,24480,N,2022-06-10,90.72,429.63
1472421,2342,24522,N,2022-06-10,144.59,660.85
1419809,2330,24480,N,2022-04-10,93.35,442.77
1419814,2330,24522,N,2022-04-10,182.34,825.52
1357574,2315,24492,N,2022-01-25,99.98,443.98
1357577,2315,24526,N,2022-01-25,0.00,0.00
1332173,2309,24492,N,2021-12-25,98.66,437.40
1283567,2297,24492,N,2021-10-25,0.00,0.00
1700443,2391,24521,N,2023-02-15,389.05,1945.26
1700447,2391,24564,N,2023-02-15,0.00,0.00
1700450,2391,24605,N,2023-02-15,215.58,979.72
1588511,2367,24521,N,2022-10-15,432.40,2162.01
1561015,2361,24521,N,2022-09-15,403.89,2019.43
1561019,2361,24564,N,2022-09-15,52.66,62.10
1561022,2361,24605,N,2022-09-15,79.97,372.55
1349730,2313,24521,N,2022-01-15,362.41,1812.07
1427004,2331,24521,N,2022-04-15,340.16,1700.80
1427008,2331,24564,N,2022-04-15,0.00,0.00
1400999,2325,24521,N,2022-03-15,272.19,1360.97
1401003,2325,24564,N,2022-03-15,0.00,0.00
1401006,2325,24605,N,2022-03-15,626.42,1105.98
1324326,2307,24521,N,2021-12-15,344.38,1721.92
1324330,2307,24564,N,2021-12-15,0.00,0.00
1274464,2295,24521,N,2021-10-15,302.74,1513.68
1047589,2235,24521,N,2020-12-15,296.01,1480.05
919732,2198,24521,N,2020-06-15,252.90,1264.50
794495,2162,24521,N,2019-12-15,151.37,756.86
733501,2144,24521,N,2019-09-15,172.93,864.64
635142,2114,24521,N,2019-04-15,0.00,0.00
598835,2102,24521,N,2019-02-15,0.00,0.00
615920,2108,24521,N,2019-03-15,0.00,0.00
1526110,2354,24522,N,2022-08-10,200.33,916.17
1498994,2348,24522,N,2022-07-10,171.65,782.17
1709176,2393,24526,N,2023-02-25,0.00,0.00
1680857,2387,24526,N,2023-01-25,0.00,0.00
1569471,2363,24526,N,2022-09-25,0.00,0.00
1515004,2351,24526,N,2022-07-25,0.00,0.00
1461536,2339,24526,N,2022-05-25,0.00,0.00
1844625,2421,24564,N,2023-07-15,0.00,0.00
1844628,2421,24605,N,2023-07-15,218.92,1066.66
1533720,2355,24564,N,2022-08-15,30.93,38.90
1533723,2355,24605,N,2022-08-15,116.22,248.14
1349734,2313,24564,N,2022-01-15,0.00,0.00
1349737,2313,24605,N,2022-01-15,133.56,643.84
1303117,2301,24564,N,2021-11-15,0.00,0.00
1827953,2419,24572,N,2023-07-05,68.15,312.77
1769842,2407,24572,N,2023-05-05,118.08,562.44
1769844,2407,24604,N,2023-05-05,0.00,0.00
1769845,2407,24624,N,2023-05-05,0.00,0.00
1798867,2413,24572,N,2023-06-05,162.91,652.95
1798869,2413,24604,N,2023-06-05,0.00,0.00
1798870,2413,24624,N,2023-06-05,0.00,0.00
1684155,2389,24572,N,2023-02-05,156.15,585.34
1712519,2395,24604,N,2023-03-05,0.00,0.00
1712520,2395,24624,N,2023-03-05,0.00,0.00
1712517,2395,24572,N,2023-03-05,122.75,421.84
1545086,2359,24572,N,2022-09-05,66.90,270.58
1545088,2359,24604,N,2022-09-05,91.81,365.91
1545089,2359,24624,N,2022-09-05,0.00,0.00
1627973,2377,24572,N,2022-12-05,106.01,506.09
1627975,2377,24604,N,2022-12-05,258.35,440.42
1437969,2335,24572,N,2022-05-05,68.11,316.58
1865611,2426,24588,S,2023-08-10,63.23,284.65
1865613,2426,24618,S,2023-08-10,0.00,0.00
1608386,2372,24588,N,2022-11-10,65.07,301.38
1608388,2372,24618,N,2022-11-10,135.99,655.99
1526118,2354,24588,N,2022-08-10,0.00,0.00
1827955,2419,24604,N,2023-07-05,0.00,0.00
1827956,2419,24624,N,2023-07-05,0.00,0.00
1684157,2389,24604,N,2023-02-05,0.00,0.00
1684158,2389,24624,N,2023-02-05,0.00,0.00
1572541,2365,24604,N,2022-10-05,81.98,345.98
1572542,2365,24624,N,2022-10-05,0.00,0.00
1385869,2323,24604,N,2022-03-05,65.99,305.99
1786353,2409,24605,N,2023-05-15,324.28,1153.09
1453404,2337,24605,N,2022-05-15,203.10,991.52
1427011,2331,24605,N,2022-04-15,357.88,1046.08
1308564,2301,24605,N,2021-11-15,0.00,0.00
1518374,2348,24618,N,2022-07-10,0.00,0.00
1437972,2335,24624,N,2022-05-05,0.00,0.00
1464327,2341,24624,N,2022-06-05,0.00,0.00
1490843,2347,24624,N,2022-07-05,0.00,0.00
1385870,2323,24624,N,2022-03-05,0.00,0.00
1411743,2329,24624,N,2022-04-05,0.00,0.00
1234943,2281,24624,N,2021-08-05,0.00,0.00
1235809,2287,24624,N,2021-09-05,0.00,0.00
1309444,2305,24624,N,2021-12-05,215.26,371.96
1853717,2423,24634,N,2023-07-25,0.00,0.00
1883136,2429,24634,S,2023-08-25,0.00,0.00
1824464,2417,24634,N,2023-06-25,0.00,0.00
1795374,2411,24634,N,2023-05-25,0.00,0.00
1766424,2405,24634,N,2023-04-25,0.00,0.00
1709185,2393,24634,N,2023-02-25,0.00,0.00
1737671,2399,24634,N,2023-03-25,0.00,0.00
1680866,2387,24634,N,2023-01-25,0.00,0.00
1624810,2375,24634,N,2022-11-25,0.00,0.00
1569479,2363,24634,N,2022-09-25,0.00,0.00
1515012,2351,24634,N,2022-07-25,308.94,538.58
1542101,2357,24634,N,2022-08-25,460.46,650.92
1461544,2339,24634,N,2022-05-25,89.99,425.99
1487990,2345,24634,N,2022-06-25,99.48,439.34
1874026,2427,24672,S,2023-08-15,679.41,3357.10
1844634,2421,24672,N,2023-07-15,939.12,4695.61
1786359,2409,24672,N,2023-05-15,925.51,4587.60
1757536,2403,24672,N,2023-04-15,728.47,3602.40
1728886,2397,24672,N,2023-03-15,917.57,4587.83
1700456,2391,24672,N,2023-02-15,597.93,2989.66
1672198,2385,24672,N,2023-01-15,1081.46,5407.28
1561028,2361,24672,N,2022-09-15,646.62,3193.14
1644150,2379,24672,N,2022-12-15,825.36,4126.81
1588524,2367,24672,N,2022-10-15,772.45,3862.27
1453410,2337,24672,N,2022-05-15,678.00,3390.01
1533729,2355,24672,N,2022-08-15,827.75,4138.76
1375190,2319,24672,N,2022-02-15,390.51,1952.55
1479758,2343,24672,N,2022-06-15,768.57,3842.86
1427017,2331,24672,N,2022-04-15,403.72,2018.61
1349743,2313,24672,N,2022-01-15,334.68,1495.03
1324339,2307,24672,N,2021-12-15,388.31,1852.37
1274475,2295,24672,N,2021-10-15,217.22,1086.10
1250288,2289,24672,N,2021-09-15,184.06,920.28
1179763,2271,24672,N,2021-06-15,0.00,0.00
1069243,2241,24672,N,2021-01-15,0.00,0.00
1135039,2259,24672,N,2021-04-15,0.00,0.00
1157336,2265,24672,N,2021-05-15,28.48,142.38
1004616,2223,24672,N,2020-10-15,0.00,0.00
1047600,2235,24672,N,2020-12-15,0.00,0.00
1026046,2229,24672,N,2020-11-15,0.00,0.00
962030,2210,24672,N,2020-08-15,0.00,0.00
983253,2216,24672,N,2020-09-15,0.00,0.00
856708,2180,24672,N,2020-03-15,655.89,1170.95
835867,2174,24672,N,2020-02-15,199.67,998.33
898682,2192,24672,N,2020-05-15,33.75,168.74
919742,2198,24672,N,2020-06-15,0.00,0.00
693687,2132,24672,N,2019-07-15,146.86,734.32
794506,2162,24672,N,2019-12-15,185.89,929.46
815123,2168,24672,N,2020-01-15,185.63,928.16
713546,2138,24672,N,2019-08-15,218.28,1059.46
654515,2120,24672,N,2019-05-15,21.56,29.40
674052,2126,24672,N,2019-06-15,186.62,933.08
1836317,2420,24709,N,2023-07-10,0.00,0.00
1865626,2426,24709,S,2023-08-10,0.00,0.00
1720819,2396,24709,N,2023-03-10,0.00,0.00
1749395,2402,24709,N,2023-04-10,0.00,0.00
1664253,2384,24709,N,2023-01-10,0.00,0.00
1692447,2390,24709,N,2023-02-10,0.00,0.00
1608400,2372,24709,N,2022-11-10,0.00,0.00
1580776,2366,24709,N,2022-10-10,0.00,0.00
1553366,2360,24709,N,2022-09-10,0.00,0.00
1472441,2342,24709,N,2022-06-10,0.00,0.00
1393912,2324,24709,N,2022-03-10,0.00,0.00
1419833,2330,24709,N,2022-04-10,0.00,0.00
1196544,2276,24709,N,2021-07-10,17.47,63.38
1720820,2396,24712,N,2023-03-10,131.89,254.15
1749396,2402,24712,N,2023-04-10,236.31,487.16
1692448,2390,24712,N,2023-02-10,198.70,305.98
1608401,2372,24712,N,2022-11-10,61.11,281.58
1580777,2366,24712,N,2022-10-10,77.53,363.70
1553367,2360,24712,N,2022-09-10,84.10,396.56
1472442,2342,24712,N,2022-06-10,70.89,330.50
1865628,2426,24721,S,2023-08-10,0.00,0.00
1720821,2396,24721,N,2023-03-10,0.00,0.00
1749397,2402,24721,N,2023-04-10,0.00,0.00
1664255,2384,24721,N,2023-01-10,0.00,0.00
1692449,2390,24721,N,2023-02-10,0.00,0.00
1553368,2360,24721,N,2022-09-10,579.98,825.25
1580778,2366,24721,N,2022-10-10,0.00,0.00
1608402,2372,24721,N,2022-11-10,0.00,0.00
1526134,2354,24721,N,2022-08-10,388.75,686.46
1472443,2342,24721,N,2022-06-10,80.89,380.51
1883144,2429,24722,S,2023-08-25,0.00,0.00
1709194,2393,24722,N,2023-02-25,0.00,0.00
1737680,2399,24722,N,2023-03-25,0.00,0.00
1680875,2387,24722,N,2023-01-25,0.00,0.00
1624819,2375,24722,N,2022-11-25,0.00,0.00
1435216,2333,24722,N,2022-04-25,0.00,0.00
1515021,2351,24722,N,2022-07-25,0.00,0.00
1461553,2339,24722,N,2022-05-25,0.00,0.00
1487999,2345,24722,N,2022-06-25,0.00,0.00
1383256,2321,24722,N,2022-02-25,0.00,0.00
1282062,2297,24722,N,2021-10-25,0.00,0.00
1306923,2303,24722,N,2021-11-25,0.00,0.00
1257737,2291,24722,N,2021-09-25,0.00,0.00
1164187,2267,24722,N,2021-05-25,0.00,0.00
1186721,2273,24722,N,2021-06-25,0.00,0.00
1233625,2285,24722,N,2021-08-25,0.00,0.00
1097675,2249,24722,N,2021-02-25,0.00,0.00
1883145,2429,24723,S,2023-08-25,0.00,0.00
1709195,2393,24723,N,2023-02-25,0.00,0.00
1737681,2399,24723,N,2023-03-25,0.00,0.00
1680876,2387,24723,N,2023-01-25,0.00,0.00
1569489,2363,24723,N,2022-09-25,0.00,0.00
1435217,2333,24723,N,2022-04-25,0.00,0.00
1515022,2351,24723,N,2022-07-25,0.00,0.00
1461554,2339,24723,N,2022-05-25,0.00,0.00
1488000,2345,24723,N,2022-06-25,0.00,0.00
1383257,2321,24723,N,2022-02-25,0.00,0.00
1332194,2309,24723,N,2021-12-25,0.00,0.00
1257738,2291,24723,N,2021-09-25,0.00,0.00
1164188,2267,24723,N,2021-05-25,0.00,0.00
1186722,2273,24723,N,2021-06-25,0.00,0.00
1097676,2249,24723,N,2021-02-25,0.00,0.00
1874031,2427,24729,S,2023-08-15,206.41,688.05
1786364,2409,24729,N,2023-05-15,193.98,660.27
1757541,2403,24729,N,2023-04-15,125.89,605.47
1672203,2385,24729,N,2023-01-15,62.88,290.44
1644155,2379,24729,N,2022-12-15,65.99,305.99
1588529,2367,24729,N,2022-10-15,65.99,305.99
1453415,2337,24729,N,2022-05-15,65.99,305.99
1561033,2361,24729,N,2022-09-15,74.45,323.81
1427022,2331,24729,N,2022-04-15,66.25,306.10
1401017,2325,24729,N,2022-03-15,72.21,306.86
1349748,2313,24729,N,2022-01-15,65.92,305.63
1324344,2307,24729,N,2021-12-15,65.99,305.99
1299143,2301,24729,N,2021-11-15,89.57,309.84
1274480,2295,24729,N,2021-10-15,175.82,276.79
1250293,2289,24729,N,2021-09-15,158.57,158.57
1819522,2416,24756,N,2023-06-20,0.00,0.00
1878128,2428,24756,S,2023-08-20,0.00,0.00
1848690,2422,24756,N,2023-07-20,0.00,0.00
1790351,2410,24756,N,2023-05-20,0.00,0.00
1761495,2404,24756,N,2023-04-20,0.00,0.00
1732805,2398,24756,N,2023-03-20,0.00,0.00
1537405,2356,24756,N,2022-08-20,0.00,0.00
1378590,2320,24756,N,2022-02-20,0.00,0.00
1456933,2338,24756,N,2022-05-20,0.00,0.00
1302360,2302,24756,N,2021-11-20,689.14,989.90
1874033,2427,24759,S,2023-08-15,0.00,0.00
1757543,2403,24759,N,2023-04-15,0.00,0.00
1786366,2409,24759,N,2023-05-15,0.00,0.00
1700463,2391,24759,N,2023-02-15,0.00,0.00
1672205,2385,24759,N,2023-01-15,0.00,0.00
1644157,2379,24759,N,2022-12-15,0.00,0.00
1588531,2367,24759,N,2022-10-15,0.00,0.00
1453417,2337,24759,N,2022-05-15,0.00,0.00
1561035,2361,24759,N,2022-09-15,0.00,0.00
1533736,2355,24759,N,2022-08-15,0.00,0.00
1506559,2349,24759,N,2022-07-15,0.00,0.00
1427024,2331,24759,N,2022-04-15,0.00,0.00
1401019,2325,24759,N,2022-03-15,0.00,0.00
1349750,2313,24759,N,2022-01-15,0.00,0.00
1299145,2301,24759,N,2021-11-15,436.63,610.24
1324346,2307,24759,N,2021-12-15,0.00,0.00
1250295,2289,24759,N,2021-09-15,91.74,428.24
1179770,2271,24759,N,2021-06-15,248.97,478.69
1112896,2253,24759,N,2021-03-15,82.97,390.88
1135045,2259,24759,N,2021-04-15,270.84,473.23
1157342,2265,24759,N,2021-05-15,69.78,318.96
1819526,2416,24809,N,2023-06-20,173.64,176.80
1878132,2428,24809,S,2023-08-20,122.78,274.39
1848694,2422,24809,N,2023-07-20,248.80,264.46
1790355,2410,24809,N,2023-05-20,20.86,41.62
1732809,2398,24809,N,2023-03-20,49.86,225.34
1761499,2404,24809,N,2023-04-20,69.80,307.00
1836333,2420,24859,N,2023-07-10,74.17,342.87
1807224,2414,24859,N,2023-06-10,91.44,357.26
1664269,2384,24859,N,2023-01-10,79.31,372.58
1553382,2360,24859,N,2022-09-10,72.70,305.92
1526148,2354,24859,N,2022-08-10,88.85,420.29
1419848,2330,24859,N,2022-04-10,82.92,390.65
1472457,2342,24859,N,2022-06-10,69.00,321.04
1317491,2306,24859,N,2021-12-10,27.06,111.32
1664270,2384,24860,N,2023-01-10,113.47,543.40
1636288,2378,24870,N,2022-12-10,85.99,405.99
1580794,2366,24870,N,2022-10-10,85.99,405.99
1553384,2360,24870,N,2022-09-10,45.91,205.57
1419850,2330,24870,N,2022-04-10,82.80,380.12
1360116,2317,24624,N,2022-02-05,0.00,0.00
1259954,2293,24624,N,2021-10-05,73.99,314.01
1284456,2299,24624,N,2021-11-05,65.99,305.99
1334751,2311,24624,N,2022-01-05,320.31,444.76
1652756,2381,24634,N,2022-12-25,0.00,0.00
1652765,2381,24722,N,2022-12-25,0.00,0.00
1624820,2375,24723,N,2022-11-25,0.00,0.00
1652766,2381,24723,N,2022-12-25,0.00,0.00
1597007,2369,24634,N,2022-10-25,0.00,0.00
1597016,2369,24722,N,2022-10-25,0.00,0.00
1597017,2369,24723,N,2022-10-25,0.00,0.00
1436660,2333,24634,N,2022-04-25,0.00,0.00
1815490,2415,24672,N,2023-06-15,776.59,3882.95
1815497,2415,24759,N,2023-06-15,0.00,0.00
1616255,2373,24672,N,2022-11-15,208.09,1040.43
1506552,2349,24672,N,2022-07-15,728.24,3601.24
1401012,2325,24672,N,2022-03-15,520.98,2604.92
1299138,2301,24672,N,2021-11-15,223.02,1115.10
1274482,2295,24759,N,2021-10-15,295.34,514.94
1226276,2283,24672,N,2021-08-15,0.00,0.00
1226281,2283,24729,N,2021-08-15,133.29,305.63
1202605,2277,24672,N,2021-07-15,0.00,0.00
1090963,2247,24672,N,2021-02-15,0.00,0.00
1112890,2253,24672,N,2021-03-15,99.83,499.17
877673,2186,24672,N,2020-04-15,12.41,49.86
940851,2204,24672,N,2020-07-15,0.00,0.00
774058,2156,24672,N,2019-11-15,172.30,861.51
753638,2150,24672,N,2019-10-15,174.87,874.34
733512,2144,24672,N,2019-09-15,187.19,935.93
635153,2114,24672,N,2019-04-15,196.04,980.21
602867,2102,24672,N,2019-02-15,0.00,0.00
602881,2104,24722,N,2019-02-25,0.00,0.00
615931,2108,24672,N,2019-03-15,0.00,0.00
1778168,2408,24709,N,2023-05-10,0.00,0.00
1778169,2408,24712,N,2023-05-10,233.76,324.14
1778170,2408,24721,N,2023-05-10,0.00,0.00
1778184,2408,24859,N,2023-05-10,151.62,408.69
1778185,2408,24860,N,2023-05-10,129.85,565.73
1778187,2408,24870,N,2023-05-10,86.99,406.99
1807208,2414,24709,N,2023-06-10,0.00,0.00
1807210,2414,24721,N,2023-06-10,0.00,0.00
1807225,2414,24860,N,2023-06-10,397.92,704.67
1807227,2414,24870,N,2023-06-10,86.86,406.35
1636269,2378,24709,N,2022-12-10,0.00,0.00
1636271,2378,24721,N,2022-12-10,0.00,0.00
1636285,2378,24859,N,2022-12-10,39.87,175.40
1636286,2378,24860,N,2022-12-10,113.96,545.86
1499014,2348,24709,N,2022-07-10,0.00,0.00
1499015,2348,24712,N,2022-07-10,43.64,194.25
1499016,2348,24721,N,2022-07-10,123.07,560.93
1499030,2348,24859,N,2022-07-10,118.19,566.99
1499032,2348,24870,N,2022-07-10,84.32,397.62
1526132,2354,24709,N,2022-08-10,0.00,0.00
1526150,2354,24870,N,2022-08-10,0.00,0.00
1446108,2336,24709,N,2022-05-10,0.00,0.00
1419834,2330,24712,N,2022-04-10,0.00,0.00
1342756,2312,24709,N,2022-01-10,0.00,0.00
1368133,2318,24709,N,2022-02-10,0.00,0.00
1368149,2318,24870,N,2022-02-10,85.89,405.47
1292463,2300,24709,N,2021-11-10,0.00,0.00
1317477,2306,24709,N,2021-12-10,0.00,0.00
1219916,2282,24709,N,2021-08-10,53.61,238.99
1267982,2294,24709,N,2021-10-10,43.64,53.95
1243863,2288,24709,N,2021-09-10,21.83,34.25
1187810,2270,24709,N,2021-06-10,0.00,0.00
1807209,2414,24712,N,2023-06-10,220.67,552.48
1836319,2420,24721,N,2023-07-10,0.00,0.00
1836334,2420,24860,N,2023-07-10,597.60,858.03
1836336,2420,24870,N,2023-07-10,0.00,0.00
1865627,2426,24712,S,2023-08-10,81.92,381.62
1836318,2420,24712,N,2023-07-10,168.82,437.42
1664254,2384,24712,N,2023-01-10,263.22,365.08
1636270,2378,24712,N,2022-12-10,146.06,395.50
1526133,2354,24712,N,2022-08-10,79.45,373.29
1446109,2336,24712,N,2022-05-10,61.37,282.90
1412113,2324,24712,N,2022-03-10,0.00,0.00
1446110,2336,24721,N,2022-05-10,112.77,539.91
1422226,2330,24721,N,2022-04-10,0.00,0.00
1853725,2423,24722,N,2023-07-25,0.00,0.00
1853726,2423,24723,N,2023-07-25,0.00,0.00
1824472,2417,24722,N,2023-06-25,0.00,0.00
1824473,2417,24723,N,2023-06-25,0.00,0.00
1766432,2405,24722,N,2023-04-25,0.00,0.00
1766433,2405,24723,N,2023-04-25,0.00,0.00
1795382,2411,24722,N,2023-05-25,0.00,0.00
1795383,2411,24723,N,2023-05-25,0.00,0.00
1569488,2363,24722,N,2022-09-25,0.00,0.00
1542110,2357,24722,N,2022-08-25,0.00,0.00
1542111,2357,24723,N,2022-08-25,0.00,0.00
1409072,2327,24722,N,2022-03-25,0.00,0.00
1409073,2327,24723,N,2022-03-25,0.00,0.00
1332193,2309,24722,N,2021-12-25,0.00,0.00
1357594,2315,24722,N,2022-01-25,0.00,0.00
1357595,2315,24723,N,2022-01-25,0.00,0.00
1141862,2261,24722,N,2021-04-25,0.00,0.00
1141863,2261,24723,N,2021-04-25,0.00,0.00
1209815,2279,24722,N,2021-07-25,0.00,0.00
1209816,2279,24723,N,2021-07-25,0.00,0.00
1054242,2237,24722,N,2020-12-25,0.00,0.00
1054243,2237,24723,N,2020-12-25,0.00,0.00
1119650,2255,24722,N,2021-03-25,0.00,0.00
1119651,2255,24723,N,2021-03-25,0.00,0.00
1075872,2243,24722,N,2021-01-25,0.00,0.00
1075873,2243,24723,N,2021-01-25,0.00,0.00
1011185,2225,24722,N,2020-10-25,0.00,0.00
1011186,2225,24723,N,2020-10-25,0.00,0.00
