"id_bloqueio_cliente","id_cliente","id_tipo_bloqueio_cliente","dt_bloqueio","dt_desbloqueio","fl_liberado","dt_vencimento_fatura"
76683,28845,2,2023-04-13,2023-04-24,S,2023-04-10
67631,28845,2,2022-10-13,2022-10-25,S,2022-10-10
58358,28846,3,2022-03-20,,N,
55612,28846,9,2021-12-20,2022-03-20,S,2021-12-10
54143,28846,2,2021-10-20,2021-10-29,S,2021-10-10
69309,28866,3,2022-11-13,,N,
66123,28866,2,2022-09-13,2022-11-13,S,2022-09-10
52544,28883,9,2021-08-20,2021-10-20,S,2021-08-10
54149,28883,3,2021-10-20,,N,
51245,28883,2,2021-06-20,2021-07-10,S,2021-06-10
54847,28899,2,2021-11-20,2021-11-26,S,2021-11-10
57478,28899,2,2022-02-20,2022-03-10,S,2022-02-10
60693,28899,2,2022-05-13,2022-05-26,S,2022-05-10
75417,28899,5,2023-03-16,,N,
75394,28899,3,2023-03-13,2023-03-16,S,
69029,28899,2,2022-11-13,2022-11-25,S,2022-11-10
66124,28899,2,2022-09-13,2022-09-15,S,2022-09-10
72285,28899,2,2023-01-13,2023-03-13,S,2023-01-10
53667,28905,2,2021-09-30,2021-10-19,S,2021-09-20
56864,28905,9,2022-01-30,2022-03-30,S,2022-01-20
52956,28905,2,2021-08-30,2021-09-02,S,2021-08-20
58627,28905,3,2022-03-30,,N,
63486,28906,2,2022-07-13,2022-07-19,S,2022-07-10
57479,28906,2,2022-02-20,2022-03-08,S,2022-02-10
67633,28906,2,2022-10-13,2022-11-03,S,2022-10-10
60272,28926,9,2022-04-28,2022-06-28,S,2022-04-25
63098,28926,3,2022-06-28,,N,
77198,28936,3,2023-04-18,,N,
74131,28936,2,2023-02-18,2023-04-18,S,2023-02-15
50674,28943,2,2021-05-20,2021-05-21,S,2021-05-10
61938,28943,2,2022-06-13,2022-06-27,S,2022-06-10
65556,28944,9,2022-08-28,2022-10-28,S,2022-08-25
61675,28944,2,2022-05-28,2022-05-30,S,2022-05-25
64332,28944,2,2022-07-28,2022-08-02,S,2022-07-25
62928,28944,2,2022-06-28,2022-07-01,S,2022-06-25
68735,28944,3,2022-10-28,,N,
79388,28945,2,2023-06-13,2023-06-16,S,2023-06-10
80738,28945,2,2023-07-13,2023-07-14,S,2023-07-10
82130,28945,2,2023-08-13,2023-08-15,S,2023-08-10
63487,28983,2,2022-07-13,2022-07-29,S,2022-07-10
75092,28983,2,2023-03-13,2023-03-24,S,2023-03-10
78181,28983,2,2023-05-13,2023-07-13,S,2023-05-10
81088,28983,3,2023-07-13,,N,
70460,28983,2,2022-12-13,2023-02-04,S,2022-12-10
67634,28983,2,2022-10-13,2022-10-28,S,2022-10-10
60273,29022,2,2022-04-28,2022-05-03,S,2022-04-25
65558,29022,2,2022-08-28,2022-09-14,S,2022-08-25
61676,29022,2,2022-05-28,2022-06-13,S,2022-05-25
57839,29022,2,2022-03-07,2022-03-08,S,2022-02-25
58811,29022,2,2022-04-04,2022-04-08,S,2022-03-25
56236,29022,2,2022-01-04,2022-01-05,S,2021-12-25
79163,29022,5,2023-05-31,,N,
73315,29022,3,2023-01-28,2023-05-31,S,
70089,29022,2,2022-11-28,2023-01-28,S,2022-11-25
70990,29050,2,2022-12-18,2022-12-23,S,2022-12-15
72526,29050,2,2023-01-18,2023-02-05,S,2023-01-15
77171,29093,3,2023-04-18,,N,
70992,29093,2,2022-12-18,2022-12-21,S,2022-12-15
74133,29093,2,2023-02-18,2023-04-18,S,2023-02-15
60349,29130,3,2022-04-28,,N,
57840,29130,9,2022-03-07,2022-04-28,S,2022-02-25
61942,29170,2,2022-06-13,2022-06-25,S,2022-06-10
54479,29186,9,2021-11-04,2022-01-04,S,2021-10-25
56254,29186,3,2022-01-04,2022-09-12,S,
65966,29186,5,2022-09-12,,N,
64335,29224,2,2022-07-28,2022-09-09,S,2022-07-25
57841,29224,2,2022-03-07,2022-03-09,S,2022-02-25
58813,29224,2,2022-04-04,2022-04-20,S,2022-03-25
54481,29224,2,2021-11-04,2021-11-06,S,2021-10-25
52357,29224,2,2021-08-04,2021-09-07,S,2021-07-25
56244,29224,2,2022-01-04,2022-02-08,S,2021-12-25
62931,29224,2,2022-06-28,2022-07-04,S,2022-06-25
67228,29224,2,2022-09-28,2022-11-28,S,2022-09-25
70247,29224,3,2022-11-28,,N,
56962,29233,9,2022-02-04,2022-04-04,S,2022-01-25
58816,29233,3,2022-04-04,,N,
75722,29286,2,2023-03-23,2023-05-23,S,2023-03-20
78794,29286,3,2023-05-23,,N,
74396,29286,2,2023-02-23,2023-02-24,S,2023-02-20
72798,29286,2,2023-01-23,2023-02-02,S,2023-01-20
79415,29290,2,2023-06-13,2023-06-14,S,2023-06-10
82156,29290,2,2023-08-13,,N,2023-08-10
73475,29312,2,2023-02-13,2023-02-14,S,2023-02-10
57659,29314,7,2022-02-28,,N,
53597,29331,3,2021-09-25,,N,
52118,29331,9,2021-07-25,2021-09-25,S,2021-07-15
70478,29342,2,2022-12-13,2022-12-24,S,2022-12-10
76735,29342,2,2023-04-13,2023-05-09,S,2023-04-10
69048,29342,2,2022-11-13,2022-11-20,S,2022-11-10
66147,29342,2,2022-09-13,2022-10-09,S,2022-09-10
72321,29342,2,2023-01-13,2023-02-09,S,2023-01-10
53773,29343,9,2021-10-05,2021-12-05,S,2021-09-25
55454,29343,3,2021-12-05,,N,
53080,29343,2,2021-09-04,2021-09-08,S,2021-08-25
56963,29376,2,2022-02-04,2022-02-19,S,2022-01-25
65798,29376,3,2022-08-28,,N,
61441,29376,2,2022-05-28,2022-06-08,S,2022-05-25
62937,29376,9,2022-06-28,2022-08-28,S,2022-06-25
57626,29467,3,2022-02-25,,N,
54284,29467,2,2021-10-25,2021-11-06,S,2021-10-15
55875,29467,9,2021-12-25,2022-02-25,S,2021-12-15
75122,29491,2,2023-03-13,2023-03-27,S,2023-03-10
82181,29491,2,2023-08-13,2023-08-21,S,2023-08-10
73502,29491,2,2023-02-13,2023-02-17,S,2023-02-10
72339,29491,2,2023-01-13,2023-01-17,S,2023-01-10
60287,29507,2,2022-04-28,2022-05-02,S,2022-04-25
64337,29507,2,2022-07-28,2022-07-30,S,2022-07-25
61442,29507,2,2022-05-28,2022-05-30,S,2022-05-25
56246,29507,2,2022-01-04,2022-01-31,S,2021-12-25
76227,29507,3,2023-03-28,,N,
73083,29507,2,2023-01-28,2023-03-28,S,2023-01-25
62938,29507,2,2022-06-28,2022-07-01,S,2022-06-25
70024,29507,2,2022-11-28,2022-12-10,S,2022-11-25
67230,29507,2,2022-09-28,2022-10-17,S,2022-09-25
60715,29535,9,2022-05-13,2022-07-13,S,2022-05-10
63693,29535,3,2022-07-13,,N,
81288,29570,2,2023-07-18,,N,2023-07-15
79986,29570,2,2023-06-18,2023-06-28,S,2023-06-15
58372,29644,2,2022-03-25,2022-03-29,S,2022-03-15
61166,29644,9,2022-05-18,2022-07-18,S,2022-05-15
55878,29644,2,2021-12-25,2022-02-23,S,2021-12-15
63962,29644,3,2022-07-18,,N,
52717,29683,3,2021-08-20,,N,
51265,29683,9,2021-06-20,2021-08-20,S,2021-06-10
59097,29684,2,2022-04-13,2022-04-20,S,2022-04-10
75658,29684,3,2023-03-18,,N,
72548,29684,2,2023-01-18,2023-03-18,S,2023-01-15
64562,29684,2,2022-08-13,2022-08-23,S,2022-08-10
61955,29684,2,2022-06-13,2022-07-08,S,2022-06-10
69637,29684,2,2022-11-18,2022-12-03,S,2022-11-15
75724,29730,2,2023-03-23,2023-04-11,S,2023-03-20
78770,29730,2,2023-05-23,2023-07-23,S,2023-05-20
81509,29730,3,2023-07-23,,N,
72800,29730,2,2023-01-23,2023-02-08,S,2023-01-20
50106,29734,2,2021-04-25,2021-05-17,S,2021-04-15
52781,29734,2,2021-08-25,2021-10-23,S,2021-08-15
55035,29734,9,2021-11-25,2022-01-25,S,2021-11-15
56807,29734,3,2022-01-25,2023-01-04,S,
51519,29734,2,2021-06-25,2021-07-07,S,2021-06-15
71812,29734,5,2023-01-04,,N,
57497,29735,5,2022-02-25,,N,
50846,29735,2,2021-05-25,2021-06-22,S,2021-05-15
54332,29735,3,2021-10-25,2022-02-25,S,
52782,29735,9,2021-08-25,2021-10-25,S,2021-08-15
56964,29759,9,2022-02-04,2022-04-04,S,2022-01-25
58817,29759,3,2022-04-04,,N,
54490,29759,2,2021-11-04,2021-11-24,S,2021-10-25
69639,29769,2,2022-11-18,2022-11-22,S,2022-11-15
53532,29776,9,2021-09-25,2021-11-25,S,2021-09-15
55154,29776,3,2021-11-25,,N,
52122,29776,2,2021-07-25,2021-07-30,S,2021-07-15
61680,29819,3,2022-05-28,,N,
58695,29819,9,2022-04-04,2022-05-28,S,2022-03-25
51520,29824,2,2021-06-25,2021-06-26,S,2021-06-15
79989,29824,2,2023-06-18,2023-06-30,S,2023-06-15
75884,29824,2,2023-03-18,2023-03-25,S,2023-03-15
77091,29824,2,2023-04-18,2023-04-27,S,2023-04-15
72550,29824,2,2023-01-18,2023-01-21,S,2023-01-15
75504,29824,2,2023-03-18,2023-03-25,S,2023-03-15
59398,29829,5,2022-04-14,,N,
58528,29829,3,2022-03-25,2022-04-14,S,
56674,29829,9,2022-01-25,2022-03-25,S,2022-01-15
73093,29833,2,2023-01-28,2023-02-04,S,2023-01-25
71520,29833,2,2022-12-28,2023-01-09,S,2022-12-25
68684,29833,2,2022-10-28,2022-11-07,S,2022-10-25
70025,29833,2,2022-11-28,2022-12-02,S,2022-11-25
67231,29833,2,2022-09-28,2022-10-01,S,2022-09-25
81305,29834,2,2023-07-18,2023-07-22,S,2023-07-15
79990,29834,2,2023-06-18,2023-06-19,S,2023-06-15
77092,29834,2,2023-04-18,2023-04-20,S,2023-04-15
82637,29834,2,2023-08-18,,N,2023-08-15
71013,29834,2,2022-12-18,2022-12-19,S,2022-12-15
72551,29834,2,2023-01-18,2023-01-21,S,2023-01-15
78342,29834,2,2023-05-18,2023-05-31,S,2023-05-15
57728,29887,9,2022-03-02,2022-04-23,S,2022-02-20
59918,29887,3,2022-04-23,,N,
57729,29891,9,2022-03-02,2022-04-23,S,2022-02-20
56868,29891,2,2022-01-30,2022-02-02,S,2022-01-20
59919,29891,3,2022-04-23,,N,
57554,29901,2,2022-02-25,2022-04-09,S,2022-02-15
61170,29901,9,2022-05-18,2022-07-18,S,2022-05-15
54334,29901,3,2021-10-25,2021-10-27,S,
52784,29901,9,2021-08-25,2021-10-25,S,2021-08-15
54344,29901,5,2021-10-27,2021-10-29,S,
63966,29901,3,2022-07-18,,N,
74251,29938,2,2023-02-23,2023-03-07,S,2023-02-20
71349,29938,2,2022-12-23,2023-01-14,S,2022-12-20
56967,29940,2,2022-02-04,2022-02-27,S,2022-01-25
60289,29940,2,2022-04-28,2022-05-03,S,2022-04-25
58697,29940,2,2022-04-04,2022-04-07,S,2022-03-25
74709,29940,3,2023-02-28,,N,
71523,29940,2,2022-12-28,2023-02-28,S,2022-12-25
68685,29940,2,2022-10-28,2022-11-16,S,2022-10-25
74252,29947,2,2023-02-23,2023-02-27,S,2023-02-20
72801,29947,2,2023-01-23,2023-01-26,S,2023-01-20
63523,29952,9,2022-07-13,2022-09-13,S,2022-07-10
66402,29952,3,2022-09-13,,N,
75185,29965,2,2023-03-13,2023-03-28,S,2023-03-10
78254,29965,2,2023-05-13,2023-06-02,S,2023-05-10
66178,29965,2,2022-09-13,2022-09-26,S,2022-09-10
54588,29977,3,2021-11-04,2022-09-21,S,
53090,29977,9,2021-09-04,2021-11-04,S,2021-08-25
51744,29977,2,2021-07-05,2021-07-14,S,2021-06-25
66761,29977,5,2022-09-21,,N,
73310,29978,3,2023-01-28,,N,
70044,29978,2,2022-11-28,2023-01-28,S,2022-11-25
80034,29982,3,2023-06-18,,N,
77094,29982,2,2023-04-18,2023-06-18,S,2023-04-15
80584,29998,2,2023-07-04,2023-07-12,S,2023-07-01
54589,30043,3,2021-11-04,,N,
52364,30043,2,2021-08-04,2021-08-07,S,2021-07-25
53091,30043,9,2021-09-04,2021-11-04,S,2021-08-25
51746,30043,2,2021-07-05,2021-07-06,S,2021-06-25
77096,30063,2,2023-04-18,2023-04-21,S,2023-04-15
53691,30073,3,2021-09-30,,N,
52237,30073,9,2021-07-30,2021-09-30,S,2021-07-20
82413,30079,2,2023-08-18,,N,2023-08-15
56973,30087,2,2022-02-04,2022-02-22,S,2022-01-25
65761,30087,2,2022-08-28,2022-09-24,S,2022-08-25
53783,30087,2,2021-10-05,2021-10-13,S,2021-09-25
75962,30087,2,2023-03-28,2023-04-06,S,2023-03-25
74436,30087,2,2023-02-28,2023-03-09,S,2023-02-25
66930,30087,2,2022-08-28,2022-09-24,S,2022-08-25
71539,30087,2,2022-12-28,2023-01-04,S,2022-12-25
62462,30138,2,2022-06-18,2022-08-03,S,2022-06-15
49591,30186,9,2021-04-04,2021-06-04,S,2021-03-25
51161,30186,3,2021-06-04,,N,
69313,30218,3,2022-11-13,,N,
66180,30218,2,2022-09-13,2022-11-13,S,2022-09-10
54374,30244,2,2021-10-30,2021-11-08,S,2021-10-20
77380,30244,3,2023-04-23,,N,
74253,30244,2,2023-02-23,2023-04-23,S,2023-02-20
68257,30244,2,2022-10-23,2022-11-30,S,2022-10-20
72803,30244,2,2023-01-23,2023-01-31,S,2023-01-20
52729,30250,3,2021-08-20,,N,
51283,30250,9,2021-06-20,2021-08-20,S,2021-06-10
77705,30282,3,2023-04-28,,N,
74437,30282,2,2023-02-28,2023-04-28,S,2023-02-25
51007,30294,7,2021-06-04,,N,
55814,30319,3,2021-12-20,2022-07-22,S,
54063,30319,9,2021-10-20,2021-12-20,S,2021-10-10
63989,30319,5,2022-07-22,,N,
59108,30392,9,2022-04-13,2022-06-13,S,2022-04-10
62284,30392,3,2022-06-13,,N,
53605,30417,3,2021-09-25,,N,
52125,30417,9,2021-07-25,2021-09-25,S,2021-07-15
78292,30420,3,2023-05-13,,N,
75224,30420,2,2023-03-13,2023-05-13,S,2023-03-10
64419,30427,3,2022-07-28,2023-04-12,S,
61456,30427,9,2022-05-28,2022-07-28,S,2022-05-25
56098,30427,2,2022-01-04,2022-01-18,S,2021-12-25
57855,30427,2,2022-03-07,2022-03-31,S,2022-02-25
55365,30427,2,2021-12-05,2021-12-09,S,2021-11-25
76389,30427,5,2023-04-12,,N,
53539,30447,9,2021-09-25,2021-11-25,S,2021-09-15
55138,30447,3,2021-11-25,,N,
79521,30463,2,2023-06-13,2023-06-15,S,2023-06-10
75226,30463,2,2023-03-13,2023-03-15,S,2023-03-10
82415,30485,2,2023-08-18,,N,2023-08-15
80002,30485,2,2023-06-18,2023-07-20,S,2023-06-15
74153,30485,2,2023-02-18,2023-04-05,S,2023-02-15
72564,30485,2,2023-01-18,2023-01-20,S,2023-01-15
78359,30485,2,2023-05-18,2023-05-26,S,2023-05-15
59417,30491,2,2022-04-18,2022-05-06,S,2022-04-15
53540,30503,9,2021-09-25,2021-11-25,S,2021-09-15
55139,30503,3,2021-11-25,,N,
64521,30504,9,2022-08-08,2022-10-08,S,2022-08-05
67422,30504,3,2022-10-08,,N,
54338,30517,3,2021-10-25,,N,
52791,30517,9,2021-08-25,2021-10-25,S,2021-08-15
63570,30570,2,2022-07-13,2022-07-20,S,2022-07-10
53215,30573,2,2021-09-20,2021-09-22,S,2021-09-10
55818,30573,3,2021-12-20,,N,
54069,30573,9,2021-10-20,2021-12-20,S,2021-10-10
49869,30573,2,2021-04-20,2021-04-22,S,2021-04-10
51286,30573,2,2021-06-20,2021-06-27,S,2021-06-10
56977,30587,9,2022-02-04,2022-04-04,S,2022-01-25
58819,30587,3,2022-04-04,2022-12-28,S,
71494,30587,5,2022-12-28,,N,
56572,30588,3,2022-01-20,,N,
54913,30588,9,2021-11-20,2022-01-20,S,2021-11-10
60300,30594,2,2022-04-28,2022-05-07,S,2022-04-25
64421,30594,3,2022-07-28,,N,
61458,30594,9,2022-05-28,2022-07-28,S,2022-05-25
57858,30594,2,2022-03-07,2022-03-09,S,2022-02-25
49600,30595,2,2021-04-04,2021-04-08,S,2021-03-25
55640,30598,2,2021-12-20,2022-01-19,S,2021-12-10
59984,30598,3,2022-04-27,2023-03-29,S,
57309,30598,9,2022-02-20,2022-04-27,S,2022-02-10
54070,30598,2,2021-10-20,2021-10-25,S,2021-10-10
52604,30598,2,2021-08-20,2021-09-10,S,2021-08-10
49870,30598,2,2021-04-20,2021-04-25,S,2021-04-10
51295,30598,2,2021-06-20,2021-06-26,S,2021-06-10
76248,30598,5,2023-03-29,,N,
49601,30603,9,2021-04-04,2021-06-04,S,2021-03-25
51147,30603,3,2021-06-04,,N,
81795,30614,2,2023-07-28,2023-08-02,S,2023-07-25
80003,30619,2,2023-06-18,2023-06-20,S,2023-06-15
54664,30635,3,2021-11-15,,N,
53189,30635,9,2021-09-15,2021-11-15,S,2021-09-05
51204,30635,2,2021-06-15,2021-07-06,S,2021-06-05
56099,30638,2,2022-01-04,2022-01-21,S,2021-12-25
54501,30638,2,2021-11-04,2021-11-20,S,2021-10-25
79028,30638,2,2023-05-28,2023-06-02,S,2023-05-25
58959,30644,2,2022-04-13,2022-05-04,S,2022-04-10
80838,30644,2,2023-07-13,2023-08-07,S,2023-07-10
70536,30644,2,2022-12-13,2022-12-24,S,2022-12-10
72027,30644,2,2023-01-13,2023-02-01,S,2023-01-10
82234,30651,2,2023-08-13,,N,2023-08-10
79524,30651,2,2023-06-13,2023-07-06,S,2023-06-10
53673,30653,9,2021-09-30,2021-11-30,S,2021-09-20
55245,30653,3,2021-11-30,2022-05-28,S,
51658,30653,2,2021-06-30,2021-07-17,S,2021-06-20
61421,30653,5,2022-05-28,,N,
58960,30666,2,2022-04-13,2022-05-04,S,2022-04-10
82235,30666,2,2023-08-13,2023-08-15,S,2023-08-10
73594,30666,2,2023-02-13,2023-02-19,S,2023-02-10
76417,30666,2,2023-04-13,2023-04-15,S,2023-04-10
65766,30667,2,2022-08-28,2022-08-30,S,2022-08-25
55370,30667,2,2021-12-05,2021-12-16,S,2021-11-25
81796,30667,2,2023-07-28,2023-08-07,S,2023-07-25
74455,30667,2,2023-02-28,2023-03-13,S,2023-02-25
73115,30667,2,2023-01-28,2023-02-01,S,2023-01-25
69911,30667,2,2022-11-28,2022-11-30,S,2022-11-25
66968,30667,2,2022-09-28,2022-10-04,S,2022-09-25
75978,30668,2,2023-03-28,2023-04-06,S,2023-03-25
74456,30668,2,2023-02-28,2023-03-03,S,2023-02-25
73116,30668,2,2023-01-28,2023-01-31,S,2023-01-25
56978,30669,2,2022-02-04,2022-02-19,S,2022-01-25
64361,30669,2,2022-07-28,2022-08-13,S,2022-07-25
61459,30669,2,2022-05-28,2022-07-02,S,2022-05-25
75979,30669,2,2023-03-28,2023-05-28,S,2023-03-25
79126,30669,3,2023-05-28,,N,
73117,30669,2,2023-01-28,2023-02-18,S,2023-01-25
68689,30669,2,2022-10-28,2022-11-26,S,2022-10-25
66969,30669,2,2022-09-28,2022-10-01,S,2022-09-25
75257,30675,2,2023-03-13,2023-03-14,S,2023-03-10
63571,30687,2,2022-07-13,2022-07-20,S,2022-07-10
55641,30687,2,2021-12-20,2021-12-23,S,2021-12-10
50266,30697,9,2021-05-05,2021-07-05,S,2021-04-25
51813,30697,3,2021-07-05,,N,
50115,30702,9,2021-04-25,2021-06-25,S,2021-04-15
51577,30702,3,2021-06-25,,N,
48651,30702,2,2021-02-25,2021-03-06,S,2021-02-15
65767,30704,2,2022-08-28,2022-09-11,S,2022-08-25
81797,30704,2,2023-07-28,2023-07-29,S,2023-07-25
77431,30704,2,2023-04-28,2023-05-06,S,2023-04-25
79029,30704,2,2023-05-28,2023-06-14,S,2023-05-25
82379,30707,3,2023-08-13,,N,
79525,30707,2,2023-06-13,2023-08-13,S,2023-06-10
75258,30707,2,2023-03-13,2023-03-15,S,2023-03-10
76418,30707,2,2023-04-13,2023-04-29,S,2023-04-10
69112,30707,2,2022-11-13,2022-11-24,S,2022-11-10
72028,30707,2,2023-01-13,2023-01-28,S,2023-01-10
62465,30709,2,2022-06-18,2022-07-16,S,2022-06-15
58377,30709,2,2022-03-25,2022-03-29,S,2022-03-15
61177,30709,2,2022-05-18,2022-05-20,S,2022-05-15
71028,30709,2,2022-12-18,2023-01-11,S,2022-12-15
74154,30709,2,2023-02-18,2023-03-09,S,2023-02-15
66498,30709,2,2022-09-18,2022-09-21,S,2022-09-15
68121,30709,2,2022-10-18,2022-11-08,S,2022-10-15
53216,30714,2,2021-09-20,2021-09-28,S,2021-09-10
54914,30714,2,2021-11-20,2021-12-02,S,2021-11-10
50116,30715,9,2021-04-25,2021-06-25,S,2021-04-15
51579,30715,3,2021-06-25,,N,
57560,30718,2,2022-02-25,2022-03-04,S,2022-02-15
59418,30718,2,2022-04-18,2022-05-20,S,2022-04-15
52792,30718,2,2021-08-25,2021-09-09,S,2021-08-15
55043,30718,2,2021-11-25,2021-12-01,S,2021-11-15
75886,30718,5,2023-03-25,,N,
66499,30718,2,2022-09-18,2022-11-18,S,2022-09-15
63776,30718,2,2022-07-18,2022-07-20,S,2022-07-15
69662,30718,3,2022-11-18,2023-03-25,S,
71543,30724,2,2022-12-28,2023-01-03,S,2022-12-25
50754,30726,3,2021-05-20,,N,
49205,30726,9,2021-03-20,2021-05-20,S,2021-03-10
50422,30738,3,2021-05-05,,N,
48864,30738,9,2021-03-07,2021-05-05,S,2021-02-25
59985,30745,3,2022-04-27,,N,
57310,30745,9,2022-02-20,2022-04-27,S,2022-02-10
59419,30751,2,2022-04-18,2022-04-26,S,2022-04-15
54292,30751,2,2021-10-25,2021-11-07,S,2021-10-15
71029,30751,2,2022-12-18,2022-12-19,S,2022-12-15
74155,30751,2,2023-02-18,2023-03-04,S,2023-02-15
72581,30751,2,2023-01-18,2023-01-30,S,2023-01-15
78360,30751,2,2023-05-18,2023-06-15,S,2023-05-15
69393,30751,2,2022-11-18,2022-11-22,S,2022-11-15
66500,30751,2,2022-09-18,2022-09-26,S,2022-09-15
71876,30753,2,2023-01-08,2023-01-10,S,2023-01-05
50424,30754,3,2021-05-05,,N,
48865,30754,9,2021-03-07,2021-05-05,S,2021-02-25
60301,30756,2,2022-04-28,2022-05-03,S,2022-04-25
64362,30756,2,2022-07-28,2022-07-29,S,2022-07-25
53794,30756,2,2021-10-05,2021-10-09,S,2021-09-25
58703,30756,2,2022-04-04,2022-04-08,S,2022-03-25
51069,30756,2,2021-06-04,2021-06-19,S,2021-05-25
81798,30756,2,2023-07-28,2023-08-01,S,2023-07-25
80253,30756,2,2023-06-28,2023-07-03,S,2023-06-25
79030,30756,2,2023-05-28,2023-05-30,S,2023-05-25
75980,30756,2,2023-03-28,2023-03-30,S,2023-03-25
74457,30756,2,2023-02-28,2023-03-04,S,2023-02-25
73118,30756,2,2023-01-28,2023-02-03,S,2023-01-25
71544,30756,2,2022-12-28,2022-12-30,S,2022-12-25
62949,30756,2,2022-06-28,2022-07-01,S,2022-06-25
69912,30756,2,2022-11-28,2022-12-03,S,2022-11-25
68695,30756,2,2022-10-28,2022-11-01,S,2022-10-25
66970,30756,2,2022-09-28,2022-09-30,S,2022-09-25
56679,30757,9,2022-01-25,2022-03-25,S,2022-01-15
58532,30757,3,2022-03-25,,N,
49400,30757,2,2021-03-25,2021-04-05,S,2021-03-15
59420,30759,2,2022-04-18,2022-04-19,S,2022-04-15
50126,30759,2,2021-04-25,2021-05-07,S,2021-04-15
82433,30759,2,2023-08-18,,N,2023-08-15
77106,30759,2,2023-04-18,2023-05-05,S,2023-04-15
71030,30759,2,2022-12-18,2023-02-04,S,2022-12-15
69394,30759,2,2022-11-18,2022-11-21,S,2022-11-15
66501,30759,2,2022-09-18,2022-10-06,S,2022-09-15
65213,30759,2,2022-08-18,2022-08-19,S,2022-08-15
58961,30766,2,2022-04-13,2022-04-15,S,2022-04-10
60777,30766,2,2022-05-13,2022-05-20,S,2022-05-10
57311,30766,2,2022-02-20,2022-02-22,S,2022-02-10
66215,30766,2,2022-09-13,2022-10-20,S,2022-09-10
64583,30766,2,2022-08-13,2022-08-23,S,2022-08-10
65768,30768,2,2022-08-28,2022-09-08,S,2022-08-25
61460,30768,2,2022-05-28,2022-06-25,S,2022-05-25
57859,30768,2,2022-03-07,2022-03-24,S,2022-02-25
77432,30768,2,2023-04-28,2023-04-29,S,2023-04-25
79031,30768,2,2023-05-28,2023-06-01,S,2023-05-25
74458,30768,2,2023-02-28,2023-03-24,S,2023-02-25
73119,30768,2,2023-01-28,2023-01-30,S,2023-01-25
71545,30768,2,2022-12-28,2023-01-06,S,2022-12-25
68696,30768,2,2022-10-28,2022-10-29,S,2022-10-25
52054,30771,3,2021-07-20,,N,
50696,30771,9,2021-05-20,2021-07-20,S,2021-05-10
52732,30772,3,2021-08-20,,N,
51296,30772,9,2021-06-20,2021-08-20,S,2021-06-10
65769,30775,2,2022-08-28,2022-08-31,S,2022-08-25
80254,30775,2,2023-06-28,2023-07-26,S,2023-06-25
75981,30775,2,2023-03-28,2023-04-08,S,2023-03-25
73120,30775,2,2023-01-28,2023-01-29,S,2023-01-25
66971,30775,2,2022-09-28,2022-09-29,S,2022-09-25
79710,30777,3,2023-06-13,,N,
76419,30777,2,2023-04-13,2023-06-13,S,2023-04-10
49602,30780,9,2021-04-04,2021-06-04,S,2021-03-25
51148,30780,3,2021-06-04,,N,
49401,30787,2,2021-03-25,2021-03-30,S,2021-03-15
50127,30787,2,2021-04-25,2021-04-28,S,2021-04-15
54293,30787,2,2021-10-25,2021-10-29,S,2021-10-15
55044,30787,9,2021-11-25,2022-01-25,S,2021-11-15
56772,30787,3,2022-01-25,,N,
52126,30787,2,2021-07-25,2021-08-04,S,2021-07-15
56108,30798,2,2022-01-04,2022-01-25,S,2021-12-25
78296,30800,3,2023-05-13,,N,
75259,30800,2,2023-03-13,2023-05-13,S,2023-03-10
56109,30811,9,2022-01-04,2022-03-07,S,2021-12-25
57974,30811,3,2022-03-07,2022-05-14,S,
60942,30811,5,2022-05-14,,N,
60302,30815,2,2022-04-28,2022-05-07,S,2022-04-25
64363,30815,2,2022-07-28,2022-08-23,S,2022-07-25
57860,30815,2,2022-03-07,2022-03-25,S,2022-02-25
55371,30815,2,2021-12-05,2021-12-10,S,2021-11-25
80255,30815,2,2023-06-28,2023-07-22,S,2023-06-25
79032,30815,2,2023-05-28,2023-06-09,S,2023-05-25
71560,30815,2,2022-12-28,2023-01-14,S,2022-12-25
62950,30815,2,2022-06-28,2022-07-09,S,2022-06-25
50267,30818,9,2021-05-05,2021-07-05,S,2021-04-25
51814,30818,3,2021-07-05,,N,
50755,30822,3,2021-05-20,2022-12-07,S,
49206,30822,9,2021-03-20,2021-05-20,S,2021-03-10
70351,30822,5,2022-12-07,,N,
52963,30823,9,2021-08-30,2021-10-30,S,2021-08-20
61406,30823,5,2022-05-25,,N,
54416,30823,3,2021-10-30,2022-05-25,S,
70551,30834,2,2022-12-13,2022-12-17,S,2022-12-10
49010,30840,2,2021-03-15,2021-04-16,S,2021-03-05
50476,30840,2,2021-05-15,2021-06-10,S,2021-05-05
62634,30841,2,2022-06-23,2022-07-11,S,2022-06-20
68259,30841,2,2022-10-23,2022-12-23,S,2022-10-20
71459,30841,3,2022-12-23,,N,
65432,30841,2,2022-08-23,2022-08-31,S,2022-08-20
50426,30843,3,2021-05-05,,N,
48866,30843,9,2021-03-07,2021-05-05,S,2021-02-25
77107,30848,2,2023-04-18,2023-04-29,S,2023-04-15
81327,30848,3,2023-07-18,,N,
78361,30848,2,2023-05-18,2023-07-18,S,2023-05-15
55642,30850,2,2021-12-20,2021-12-21,S,2021-12-10
77912,30850,2,2023-05-13,2023-05-15,S,2023-05-10
50427,30851,3,2021-05-05,,N,
48867,30851,9,2021-03-07,2021-05-05,S,2021-02-25
